Time,Mass,Thrust,Weight,Drag,Net Force,Acceleration,Velocity,Altitude
8.700000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-54.27309128488503,0.0
8.75,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-54.763591284885024,0.0
8.8,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-55.25409128488502,0.0
8.85,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-55.74459128488502,0.0
8.9,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-56.235091284885016,0.0
8.950000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-56.72559128488501,0.0
9.0,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-57.21609128488501,0.0
9.05,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-57.70659128488501,0.0
9.1,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-58.197091284885005,0.0
9.15,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-58.687591284885,0.0
9.200000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-59.178091284885,0.0
9.25,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-59.668591284885,0.0
9.3,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-60.159091284884994,0.0
9.35,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-60.64959128488499,0.0
9.4,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-61.14009128488499,0.0
9.450000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-61.630591284884986,0.0
9.5,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-62.12109128488498,0.0
9.55,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-62.61159128488498,0.0
9.600000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-63.10209128488498,0.0
9.65,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-63.592591284884975,0.0
9.700000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-64.08309128488497,0.0
9.75,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-64.57359128488497,0.0
9.8,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-65.06409128488497,0.0
9.850000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-65.55459128488496,0.0
9.9,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-66.04509128488496,0.0
9.950000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-66.53559128488496,0.0
10.0,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-67.02609128488496,0.0
